Name,Type,Province,District,Review_Author,Rating,User_Review,Photo_URL,Place_ID
Galle Face Hotel,Hotel,Western,Colombo,Sreeram N R,5,"Historic hotel located on the beach, this place is worth a visit even if you're not staying here. It has close to 150 years of history with their guest list including Yuri Gagarin, Mountbatten, Nehru and even Harrison Ford (there's a hotel museum in here that's worth a visit). There are multiple restaurants within the building, some of them with an ocean view and the food is fantastic as expected.
I stayed in the hotel for a couple of days - the rooms were well equipped, and the staff were courteous and helpful throughout. Finding your way in the hotel can be challenging, so make sure you ask for help if you're lost inside!

If you're visiting colombo, plan to stay / visit here, you won't regret it.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eMnNfTGkGIPi2BDBUGHdsf4at_jgB0Y2HO6E3S5nIQ_LKYvoeBo0IWda4t7ZoXQReOoSk1Ii4YrCewipvuO-FmHpUlz2iotjQK6IFVQZ2V8foNuXHXWt7MgzTlENHmcJ7VWzOD1cN-BMeq9-Qaw-hmlABgH_GwVvWL7AbMZBHKZ-E0b2LThGBVAG6c1L_PTrh60-BAibSzwczW_qvdTcieUmJt-pOSTVkWLqgwbS3Bi_dz7RmPMkgOTl-yJwAQ0LxGh6tyZoyvodxbIhnLjD88FNMKwozs57Q5OJyPKwmQp5wzcgY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ2e3NszhZ4joRgMEx0M0swC8
Galle Face Hotel,Hotel,Western,Colombo,Shaon Shahnewaz,5,"We stayed at the Galle Face Hotel for one night as a couple with our 10-year-old child during our vacation. The location is absolutely unbeatable — right by Galle Face Green and just a short walk from One Galle Face Mall. The setting feels truly royal, and the historic architecture gives the entire property a timeless charm.

The ambience is grand, with beautiful antique furniture and elegant colonial-era design that makes you feel like you’re stepping into history. However, the room service could be improved — we had to ask for basic amenities like a dental kit, and one staff member accidentally shut the door so hard that a painting fell off!

Although we didn’t dine at the hotel, the restaurants looked inviting, offering a variety of cuisines in a classy setting.

Overall, it’s a beautiful, heritage hotel with a majestic location and vintage charm, but a few service touches could make the experience truly five-star.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eMnNfTGkGIPi2BDBUGHdsf4at_jgB0Y2HO6E3S5nIQ_LKYvoeBo0IWda4t7ZoXQReOoSk1Ii4YrCewipvuO-FmHpUlz2iotjQK6IFVQZ2V8foNuXHXWt7MgzTlENHmcJ7VWzOD1cN-BMeq9-Qaw-hmlABgH_GwVvWL7AbMZBHKZ-E0b2LThGBVAG6c1L_PTrh60-BAibSzwczW_qvdTcieUmJt-pOSTVkWLqgwbS3Bi_dz7RmPMkgOTl-yJwAQ0LxGh6tyZoyvodxbIhnLjD88FNMKwozs57Q5OJyPKwmQp5wzcgY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ2e3NszhZ4joRgMEx0M0swC8
Galle Face Hotel,Hotel,Western,Colombo,Tilan Moksara,5,"I attended a wedding at the Galle Face Hotel, and everything was executed flawlessly. The service was impeccable from the moment we arrived. The staff were attentive, professional, and made sure all the guests were well taken care of. The highlight for me was the food—the buffet was one of the best I've ever had at a wedding. The variety and quality of the dishes, from the local Sri Lankan curries to the international options, were outstanding. The dessert bar was a particular favorite! It's a top-tier venue, and they clearly know how to host a grand celebration.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eMnNfTGkGIPi2BDBUGHdsf4at_jgB0Y2HO6E3S5nIQ_LKYvoeBo0IWda4t7ZoXQReOoSk1Ii4YrCewipvuO-FmHpUlz2iotjQK6IFVQZ2V8foNuXHXWt7MgzTlENHmcJ7VWzOD1cN-BMeq9-Qaw-hmlABgH_GwVvWL7AbMZBHKZ-E0b2LThGBVAG6c1L_PTrh60-BAibSzwczW_qvdTcieUmJt-pOSTVkWLqgwbS3Bi_dz7RmPMkgOTl-yJwAQ0LxGh6tyZoyvodxbIhnLjD88FNMKwozs57Q5OJyPKwmQp5wzcgY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ2e3NszhZ4joRgMEx0M0swC8
Galle Face Hotel,Hotel,Western,Colombo,Sean Wanigasekera,5,"We had out pre-wedding mixer and had several friends stay at the Galle Face Hotel and we cannot be happier with how it all went.
This hotel is a masterpiece in all its historical glory and is well worth the price. Could not believe how cheap it was.
Also a HUGE thank you to Efani who went out of her way to make it all happen so seamlessly.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eMnNfTGkGIPi2BDBUGHdsf4at_jgB0Y2HO6E3S5nIQ_LKYvoeBo0IWda4t7ZoXQReOoSk1Ii4YrCewipvuO-FmHpUlz2iotjQK6IFVQZ2V8foNuXHXWt7MgzTlENHmcJ7VWzOD1cN-BMeq9-Qaw-hmlABgH_GwVvWL7AbMZBHKZ-E0b2LThGBVAG6c1L_PTrh60-BAibSzwczW_qvdTcieUmJt-pOSTVkWLqgwbS3Bi_dz7RmPMkgOTl-yJwAQ0LxGh6tyZoyvodxbIhnLjD88FNMKwozs57Q5OJyPKwmQp5wzcgY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ2e3NszhZ4joRgMEx0M0swC8
Galle Face Hotel,Hotel,Western,Colombo,Achila Rubasinghe,5,"Really enjoyed our stay at Galle Face Hotel. The room was clean and comfortable, the food was great, and the views were amazing. Hotel staff were friendly and professional — we were treated really well as local guests, which we appreciated.

Only issue was with the spa. We were told there’s a 40% discount under the resident offer, which the hotel confirmed. But the spa staff said there was no such offer and weren’t helpful at all. There was a slot available, then suddenly it wasn’t. Later, the hotel admitted it was a miscommunication on their end and that the spa hadn’t been informed properly. Still, the way the spa handled it was disappointing, so we skipped it.

That aside, everything else was great. Would happily return — just hope the spa team gets better aligned next time.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eMnNfTGkGIPi2BDBUGHdsf4at_jgB0Y2HO6E3S5nIQ_LKYvoeBo0IWda4t7ZoXQReOoSk1Ii4YrCewipvuO-FmHpUlz2iotjQK6IFVQZ2V8foNuXHXWt7MgzTlENHmcJ7VWzOD1cN-BMeq9-Qaw-hmlABgH_GwVvWL7AbMZBHKZ-E0b2LThGBVAG6c1L_PTrh60-BAibSzwczW_qvdTcieUmJt-pOSTVkWLqgwbS3Bi_dz7RmPMkgOTl-yJwAQ0LxGh6tyZoyvodxbIhnLjD88FNMKwozs57Q5OJyPKwmQp5wzcgY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ2e3NszhZ4joRgMEx0M0swC8
Taj Samudra Colombo,Hotel,Western,Colombo,Yashveer Lauly,5,"We stayed at Taj Samudra twice within a week on two separate occasions, and both experiences were wonderful. The service was exceptional — warm, attentive, and genuinely caring. The hotel, though an older property with incredible charm and a beautiful sense of history, is beginning to show signs of age and could benefit from some attention to detail and upkeep. That said, its grand spaces, lush gardens, and serene walking areas make it truly special. Dinner at Golden Dragon was excellent — the Chinese food was authentic and full of flavour. The swimming pool and health club are also great, adding to the overall experience. Despite a few signs of wear, the hospitality and warmth of the staff make Taj Samudra a memorable and delightful place to stay in Colombo. I will be back for sure.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fiP8jejw4lL1ngvGM4plcb_bs8DP3k_iu0vCceOm72Znyx6pYmzejK81dwMuNr9hAp65luaDQgZbp-Z5D04j15KfbcNp_uEvJ0YPbPqtJ8Jsgb1gDVGOR5WEEU6M5C4sysAGYggG7-Lj8X2IspGA9VP9DA4mE0VMWiveR_Z_i_dQrOzTZvItrua6-TUXNHmRnZ7_lrowwb4B7cyUD6SvJ0iJjAimdii-zkWkyUC58Lhbm-B5ktQNjCy31a0qHdhUIL3z51Ib9OLU92c0JjXlSyquhskM9rpJDMeGbBJPbgITZ7k2w&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJQah90j5Z4joRP34pgPr6hCo
Taj Samudra Colombo,Hotel,Western,Colombo,Passport And Stamps,5,"We had the most amazing time here. Staff is friendly and super welcoming, we spent loooots of time talking with everyone as they all gave us recommendations on what to do and where to go. Chaminda at breakfast showed us the best app to check trains in Sri Lanka. Our room was facing the ocean which was amazing, especially at sunset. We had the club lounge access and Amar was kind enough to make special drinks for us. The room is spacious and comfortable, massive bathroom with a bathtub and shower. We tried all the restaurants on sites and wooow, all delicious, Japanese was our favourite tho. Thank you so much for having us, we’ll be back for sure 🥰",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fiP8jejw4lL1ngvGM4plcb_bs8DP3k_iu0vCceOm72Znyx6pYmzejK81dwMuNr9hAp65luaDQgZbp-Z5D04j15KfbcNp_uEvJ0YPbPqtJ8Jsgb1gDVGOR5WEEU6M5C4sysAGYggG7-Lj8X2IspGA9VP9DA4mE0VMWiveR_Z_i_dQrOzTZvItrua6-TUXNHmRnZ7_lrowwb4B7cyUD6SvJ0iJjAimdii-zkWkyUC58Lhbm-B5ktQNjCy31a0qHdhUIL3z51Ib9OLU92c0JjXlSyquhskM9rpJDMeGbBJPbgITZ7k2w&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJQah90j5Z4joRP34pgPr6hCo
Taj Samudra Colombo,Hotel,Western,Colombo,Rebecca,4,"We had a mixed experience during our stay. The ocean-view room was lovely, check-in was smooth, and room service was excellent. However, the in-dining breakfast experience was disappointing. The buffet options were boring and some items, like the sausages, were almost inedible. While they did offer live counters for dosa, omelets, and waffles, most of the time the staff forgot to bring the items to our table even after taking our order and table number. Over our 5-day stay, this happened repeatedly, leaving us waiting and often losing our appetite.:

Traveling with our 2.5-year-old was also a challenge, as the hotel had nothing to offer for children—no play area, no activities, not even simple things like coloring materials. Compared to other 5-star properties that make families feel welcome, this was quite disappointing.

Additionally, the hotel seems designed primarily for businessmen. For example, there was no power outlet near the mirror for hair styling—only a socket clearly mentioned for men’s trimmers. If the hotel is truly intended just for business men , they should not accept family bookings at all, It felt like the needs of women and families were overlooked.

Overall, good experience. But a little more attention to details would have been even more better.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fiP8jejw4lL1ngvGM4plcb_bs8DP3k_iu0vCceOm72Znyx6pYmzejK81dwMuNr9hAp65luaDQgZbp-Z5D04j15KfbcNp_uEvJ0YPbPqtJ8Jsgb1gDVGOR5WEEU6M5C4sysAGYggG7-Lj8X2IspGA9VP9DA4mE0VMWiveR_Z_i_dQrOzTZvItrua6-TUXNHmRnZ7_lrowwb4B7cyUD6SvJ0iJjAimdii-zkWkyUC58Lhbm-B5ktQNjCy31a0qHdhUIL3z51Ib9OLU92c0JjXlSyquhskM9rpJDMeGbBJPbgITZ7k2w&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJQah90j5Z4joRP34pgPr6hCo
Taj Samudra Colombo,Hotel,Western,Colombo,Thilina Rajeewa Perera,5,"We had the most magical experience celebrating our wedding at the Taj Samudra Hotel in Colombo. Every detail was perfect, and the entire team went above and beyond to make our day unforgettable. A special thank you to chef Neranjan for the exceptional cuisine, Ms Samudra Fernando, and Captain Kinsley for their flawless organization of the wedding ceremony and reception. Your dedication and attention to detail made our wedding truly memorable. We are deeply grateful and highly recommend the Taj Samudra for anyone looking for a luxurious and seamless wedding experience.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fiP8jejw4lL1ngvGM4plcb_bs8DP3k_iu0vCceOm72Znyx6pYmzejK81dwMuNr9hAp65luaDQgZbp-Z5D04j15KfbcNp_uEvJ0YPbPqtJ8Jsgb1gDVGOR5WEEU6M5C4sysAGYggG7-Lj8X2IspGA9VP9DA4mE0VMWiveR_Z_i_dQrOzTZvItrua6-TUXNHmRnZ7_lrowwb4B7cyUD6SvJ0iJjAimdii-zkWkyUC58Lhbm-B5ktQNjCy31a0qHdhUIL3z51Ib9OLU92c0JjXlSyquhskM9rpJDMeGbBJPbgITZ7k2w&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJQah90j5Z4joRP34pgPr6hCo
Taj Samudra Colombo,Hotel,Western,Colombo,Raghunath C Nair,5,"The staffs provide the experience of Taj's International hospitality.
At the restaurant the decisions they take to serve customers is extremely commendable.
Service with a smile comes naturally..
The experience at the swimming pool was one of special. The passion in his work that Jalath exhibits reflect the way it's kept - absolutely commendable..",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fiP8jejw4lL1ngvGM4plcb_bs8DP3k_iu0vCceOm72Znyx6pYmzejK81dwMuNr9hAp65luaDQgZbp-Z5D04j15KfbcNp_uEvJ0YPbPqtJ8Jsgb1gDVGOR5WEEU6M5C4sysAGYggG7-Lj8X2IspGA9VP9DA4mE0VMWiveR_Z_i_dQrOzTZvItrua6-TUXNHmRnZ7_lrowwb4B7cyUD6SvJ0iJjAimdii-zkWkyUC58Lhbm-B5ktQNjCy31a0qHdhUIL3z51Ib9OLU92c0JjXlSyquhskM9rpJDMeGbBJPbgITZ7k2w&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJQah90j5Z4joRP34pgPr6hCo
Hilton Colombo,Hotel,Western,Colombo,Osman Karolia,5,"Exceeded all expectations from well appointed room, warm welcoming food and delicious food options. The pool and fitness facilities were an added bonus as was the live music in lobby and pool area. Landscapes gardens and pond with water feature and fish only adds to the charm. Location is superb, close to mall, waterside and other attractions",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2ch62tuC-a3b-bfUEtFJO9kb4fLBrTB-DAGo8JMw7MZe_phSmx2AYXa0fnvnqiNS_yp75or7CaqD7GQf5LRDU2n-3lAD80xWr7TG4tHMqVSgJ-Yx9ltfdbZt3ZMt5yzPv5pp-MlA22iP9SURuvL_oGDPCHghrA9MdwJMRSWaRVfVGMM2iqnGLzmdiUOv7QUAJwKIAIo5M5y7xLD3YNj1vmnRvN5huxyBbLAdvGegdc9-e_OIW01rKLJEPsyPHM6sGVgh7CdlBO-IXMRyIQ66R3AisUkOFTUUFZ7oDDiCBVNzpi2_JY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJPUmFLhNZ4joRqBRIpk7g1Qk
Hilton Colombo,Hotel,Western,Colombo,Sampath Wijaya,5,"My recent one-day stay at the Hilton hotel was absolutely wonderful. From the moment I stepped into the lobby, I was greeted with a warm and welcoming atmosphere. The check-in process was incredibly smooth and efficient, and the staff was friendly, professional, and genuinely happy to help.

The room was pristine and beautifully decorated, providing a perfect sanctuary for my short visit. The bed was exceptionally comfortable, ensuring a great night's sleep. I was also impressed by the attention to detail, from the cleanliness of the bathroom to the thoughtful amenities provided.

What truly made the experience memorable was the exceptional service. Every interaction, whether with the front desk, the restaurant staff, or housekeeping, was a testament to the hotel's commitment to excellence. The staff went above and beyond to make me feel valued and comfortable.

I highly recommend this Hilton location for anyone looking for a top-tier hotel experience. I will definitely be returning for a longer stay in the future!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2ch62tuC-a3b-bfUEtFJO9kb4fLBrTB-DAGo8JMw7MZe_phSmx2AYXa0fnvnqiNS_yp75or7CaqD7GQf5LRDU2n-3lAD80xWr7TG4tHMqVSgJ-Yx9ltfdbZt3ZMt5yzPv5pp-MlA22iP9SURuvL_oGDPCHghrA9MdwJMRSWaRVfVGMM2iqnGLzmdiUOv7QUAJwKIAIo5M5y7xLD3YNj1vmnRvN5huxyBbLAdvGegdc9-e_OIW01rKLJEPsyPHM6sGVgh7CdlBO-IXMRyIQ66R3AisUkOFTUUFZ7oDDiCBVNzpi2_JY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJPUmFLhNZ4joRqBRIpk7g1Qk
Hilton Colombo,Hotel,Western,Colombo,Sapna Gangani,4,"All in all, a pleasant stay at Hilton Colombo. While it didn’t quite feel like a full 5-star experience, the front of house staff were a real highlight. Bakhti and Daniel, in particular, stood out — friendly, attentive, and professional. Bakhti even arranged a lovely cake and decorated the room for my parents’ anniversary, which was a really thoughtful touch.

The breakfast was a bit chaotic, and the food and drink quality could be improved, but despite that, the hotel is a great base for exploring Colombo. It is very safe, secure, and gorgeous, with a lovely courtyard featuring a water feature and swans. I’d happily recommend it for a comfortable stay.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2ch62tuC-a3b-bfUEtFJO9kb4fLBrTB-DAGo8JMw7MZe_phSmx2AYXa0fnvnqiNS_yp75or7CaqD7GQf5LRDU2n-3lAD80xWr7TG4tHMqVSgJ-Yx9ltfdbZt3ZMt5yzPv5pp-MlA22iP9SURuvL_oGDPCHghrA9MdwJMRSWaRVfVGMM2iqnGLzmdiUOv7QUAJwKIAIo5M5y7xLD3YNj1vmnRvN5huxyBbLAdvGegdc9-e_OIW01rKLJEPsyPHM6sGVgh7CdlBO-IXMRyIQ66R3AisUkOFTUUFZ7oDDiCBVNzpi2_JY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJPUmFLhNZ4joRqBRIpk7g1Qk
Hilton Colombo,Hotel,Western,Colombo,Ulugbek Umarov,5,"It was our first time in Sri Lanka, and we are so glad we chose to stay at Hilton Colombo. From check-in to check-out, everything was seamless and well-managed. A special thanks to Duty Manager Mr. Chamith for his warm hospitality, as well as the two lovely ladies who assisted us during check-in and kindly showed us around our room (we missed their names this time, but we’ll surely mention them in our next visit!).

The breakfast was fantastic with a wide variety of options, and we truly enjoyed dining at The Wok restaurant, so much that we went twice! Compliments to the chef for his incredible cooking skills, and heartfelt thanks to the service staff for being both professional and genuinely friendly.

We also loved the live music in the evenings, the entertainment band was simply amazing. To top it off, our spa experience was excellent. Both my husband and I had a relaxing massage, making our stay even more enjoyable.

Overall, it was a memorable and delightful experience at Hilton Colombo, and we’re already looking forward to coming back on our next trip to Sri Lanka.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2ch62tuC-a3b-bfUEtFJO9kb4fLBrTB-DAGo8JMw7MZe_phSmx2AYXa0fnvnqiNS_yp75or7CaqD7GQf5LRDU2n-3lAD80xWr7TG4tHMqVSgJ-Yx9ltfdbZt3ZMt5yzPv5pp-MlA22iP9SURuvL_oGDPCHghrA9MdwJMRSWaRVfVGMM2iqnGLzmdiUOv7QUAJwKIAIo5M5y7xLD3YNj1vmnRvN5huxyBbLAdvGegdc9-e_OIW01rKLJEPsyPHM6sGVgh7CdlBO-IXMRyIQ66R3AisUkOFTUUFZ7oDDiCBVNzpi2_JY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJPUmFLhNZ4joRqBRIpk7g1Qk
Hilton Colombo,Hotel,Western,Colombo,Sonia Emerson,5,"Our experience at Hilton Sri Lanka was exceptional. From the moment we checked in, the service was seamless and attentive. Zainab and Romesh went above and beyond to ensure both myself and my children were well taken care of, making the stay feel truly personal. The children especially appreciated the thoughtful gesture of receiving complimentary Hilton Kids Club polo tees, which made them feel very special.

Every aspect of our stay was memorable, from the swimming pool and room service to dining at the Chinese restaurant, which was a particular highlight. We also returned to enjoy the Japanese high tea, which was a delightful experience.

Overall, Hilton Sri Lanka provided an outstanding stay, combining warm hospitality with exceptional service. We are truly grateful for such a special and memorable highlight to our vacation.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2ch62tuC-a3b-bfUEtFJO9kb4fLBrTB-DAGo8JMw7MZe_phSmx2AYXa0fnvnqiNS_yp75or7CaqD7GQf5LRDU2n-3lAD80xWr7TG4tHMqVSgJ-Yx9ltfdbZt3ZMt5yzPv5pp-MlA22iP9SURuvL_oGDPCHghrA9MdwJMRSWaRVfVGMM2iqnGLzmdiUOv7QUAJwKIAIo5M5y7xLD3YNj1vmnRvN5huxyBbLAdvGegdc9-e_OIW01rKLJEPsyPHM6sGVgh7CdlBO-IXMRyIQ66R3AisUkOFTUUFZ7oDDiCBVNzpi2_JY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJPUmFLhNZ4joRqBRIpk7g1Qk
Marino Beach Hotel,Hotel,Western,Colombo,Lahiru Viduranga,5,"I recently visited this place and had a wonderful experience. The food was extremely tasty — fresh, flavorful, and perfectly prepared. Every dish I tried was delicious and exceeded my expectations. The customer service was excellent, with staff who were polite, friendly, and attentive to every detail. The cleanliness of the restaurant was impressive, and the overall hygiene was very well maintained. It felt comfortable and welcoming from the moment I walked in. I truly appreciate the care and effort the team puts into providing both great food and great service. I would definitely recommend this place to others.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c-BomhSlLdQrh6z8VgsByWrXQL5pS39u7HP-4-ODOKiKMNbU3V1JRkEMkkR7BG1syL0SlpDSI_qy0REmNYvMz9E9HXD8_GmxjCM2CI4IB2r2Lat9yrfVzxjCBjJFSYjeU7K1NDi07AwosQVCEoww0s4wF5F4fUUyawpWfQzYC3j_b_xwVTtRSFU6lBEfs3dFok0k3h4NCa6xE9OywgTuvGoz0uGyui7OsUYktuk4uO9PoeEVino5KX05d2epnONmI0hG5UJw52SICXTWRAwlVOMYtkVx8EnEGHeO5OEeUUF364Zhs&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJId3V219Z4joRUrzZ_yfqajo
Marino Beach Hotel,Hotel,Western,Colombo,Harshana Weragama,4,"We visited Marion Beach Hotel on 15 September 2025 for their dinner buffet to celebrate my birthday. The buffet was priced at Rs. 5,700 per person, which felt fair compared to high-end buffets in Colombo. The atmosphere was relaxed with no strict dress code, so guests could dine comfortably even in casual wear.

The welcome was warm, and we were escorted to our table by a friendly hostess. Seating indoors turned out to be a good choice as the outdoor area got disrupted by rain. The buffet spread was good, starting with a light vegetable soup that I believe was pumpkin and ginger. The starters were nicely presented, but not all were labelled, which can be risky for people with allergies. Clear and consistent labelling would be a big improvement.

The main courses were tasty, and staff were polite, though they seemed short-staffed as we had to ask for water refills. The one real disappointment was that my wife had arranged a birthday cake in advance, even agreeing to pay extra, but it was never served or mentioned. For a special occasion, a simple gesture like this can go a long way in creating lasting goodwill.

Overall, Marion Beach Hotel offers a reasonably priced buffet with good food and friendly service. We left satisfied, but with the hope that the hotel pays attention to small details that can turn a good dining experience into an unforgettable one.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c-BomhSlLdQrh6z8VgsByWrXQL5pS39u7HP-4-ODOKiKMNbU3V1JRkEMkkR7BG1syL0SlpDSI_qy0REmNYvMz9E9HXD8_GmxjCM2CI4IB2r2Lat9yrfVzxjCBjJFSYjeU7K1NDi07AwosQVCEoww0s4wF5F4fUUyawpWfQzYC3j_b_xwVTtRSFU6lBEfs3dFok0k3h4NCa6xE9OywgTuvGoz0uGyui7OsUYktuk4uO9PoeEVino5KX05d2epnONmI0hG5UJw52SICXTWRAwlVOMYtkVx8EnEGHeO5OEeUUF364Zhs&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJId3V219Z4joRUrzZ_yfqajo
Marino Beach Hotel,Hotel,Western,Colombo,Sai Prashanth,5,"This hotel offers a smooth and efficient check-in process, making your arrival experience quick and hassle-free. The rooms are beautifully designed, spacious, and well-maintained, offering great comfort and modern amenities. The pool area is absolutely stunning — large, clean, and perfect for relaxing with a view. Its location is excellent too, close to the beach, restaurants, and shopping areas, making it ideal for both leisure and convenience. Overall, it’s a perfect blend of comfort, style, and accessibility.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c-BomhSlLdQrh6z8VgsByWrXQL5pS39u7HP-4-ODOKiKMNbU3V1JRkEMkkR7BG1syL0SlpDSI_qy0REmNYvMz9E9HXD8_GmxjCM2CI4IB2r2Lat9yrfVzxjCBjJFSYjeU7K1NDi07AwosQVCEoww0s4wF5F4fUUyawpWfQzYC3j_b_xwVTtRSFU6lBEfs3dFok0k3h4NCa6xE9OywgTuvGoz0uGyui7OsUYktuk4uO9PoeEVino5KX05d2epnONmI0hG5UJw52SICXTWRAwlVOMYtkVx8EnEGHeO5OEeUUF364Zhs&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJId3V219Z4joRUrzZ_yfqajo
Marino Beach Hotel,Hotel,Western,Colombo,Khawla Al Dahmani,5,"فندق متميز انصح به 💯

We had an incredible experience at this hotel! The room was not only spacious but also impeccably clean, equipped with all the essentials like complimentary toiletries, plenty of towels, two pairs of slippers, bathrobes, a water boiler, an iron, and a hairdryer. The TV offered a variety of channels in multiple languages, from Arabic to German, which was a nice touch. After our one-night stay, we headed to Bentota, but when we returned to Colombo, my family specifically requested to stay at this hotel again.
The food options were fantastic, and the staff was exceptionally friendly. Additionally, there’s a small mall nearby with various shops and restaurants. On our final day, we requested a late check-out, and they graciously accommodated us. A big thank you to the Marino Beach staff and to Vishvi specifically.. she was very friendly and helpful.. We can't wait to visit again!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c-BomhSlLdQrh6z8VgsByWrXQL5pS39u7HP-4-ODOKiKMNbU3V1JRkEMkkR7BG1syL0SlpDSI_qy0REmNYvMz9E9HXD8_GmxjCM2CI4IB2r2Lat9yrfVzxjCBjJFSYjeU7K1NDi07AwosQVCEoww0s4wF5F4fUUyawpWfQzYC3j_b_xwVTtRSFU6lBEfs3dFok0k3h4NCa6xE9OywgTuvGoz0uGyui7OsUYktuk4uO9PoeEVino5KX05d2epnONmI0hG5UJw52SICXTWRAwlVOMYtkVx8EnEGHeO5OEeUUF364Zhs&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJId3V219Z4joRUrzZ_yfqajo
Marino Beach Hotel,Hotel,Western,Colombo,Daniel De Silva,4,One of the best hotels in Colombo to visit. The rooftop infinity pool is nice and has beautiful views. The rooms are clean. The buffet breakfast is fresh and has many choices. The staff were kind and helpful. Everything worked well and we enjoy a lot during our stay.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c-BomhSlLdQrh6z8VgsByWrXQL5pS39u7HP-4-ODOKiKMNbU3V1JRkEMkkR7BG1syL0SlpDSI_qy0REmNYvMz9E9HXD8_GmxjCM2CI4IB2r2Lat9yrfVzxjCBjJFSYjeU7K1NDi07AwosQVCEoww0s4wF5F4fUUyawpWfQzYC3j_b_xwVTtRSFU6lBEfs3dFok0k3h4NCa6xE9OywgTuvGoz0uGyui7OsUYktuk4uO9PoeEVino5KX05d2epnONmI0hG5UJw52SICXTWRAwlVOMYtkVx8EnEGHeO5OEeUUF364Zhs&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJId3V219Z4joRUrzZ_yfqajo
